"trade_date","ts_code","name","industry","area","pe","float_share","total_share","total_assets","liquid_assets","fixed_assets","reserved","reserved_pershare","eps","bvps","pb","list_date","undp","per_undp","rev_yoy","profit_yoy","gpr","npr","holder_num"
"20250214","300634.SZ","彩讯股份","软件服务","深圳","57.22","4.35","4.51","33.84","24.93","0.66","9.9","2.19","0.44","5.99","5.5","20180323","11.43","2.53","10.72","-36.36","40.4","15.84","60796"
"20250214","002371.SZ","北方华创","半导体","北京","37.49","5.33","5.34","634.3","460.14","57.36","155.43","29.12","8.4","54.67","7.64","20100316","128.24","24.02","39.51","54.72","44.22","21.91","89562"
"20250214","002683.SZ","广东宏大","化工原料","广东","22.17","6.6","7.6","176.9","99.3","22.64","32.61","4.29","0.86","8.34","3.03","20120612","22.99","3.02","16.75","30.83","21.36","9.43","26197"
"20250214","300182.SZ","捷成股份","影视音像","北京","39.02","22.4","26.64","113.52","30.56","0.08","47.38","1.78","0.14","3.12","2.27","20110222","7.66","0.29","5.27","-16.21","29.68","17.12","95000"
"20250214","301177.SZ","迪阿股份","服饰","深圳","375.28","0.4","4","71.31","61.83","0.09","44.6","11.15","0.05","15.71","1.61","20211215","12.28","3.07","-36.19","-72.77","65.57","1.82","12365"
"20250214","688359.SH","三孚新科","化工原料","广东","0","0.94","0.94","12.76","6.51","2.62","3.03","3.24","-0.18","5.15","8.71","20210521","0.68","0.73","29.4","47.49","40.08","-1.55","4237"
"20250214","300578.SZ","会畅通讯","通信设备","上海","146.59","1.94","1.98","12.86","7.08","2.19","14.28","7.2","0.12","5.92","3.83","20170125","-4.96","-2.5","0.29","552.2","33.4","6.64","28000"
"20250214","600303.SH","ST曙光","汽车整车","辽宁","0","6.76","6.84","34.44","11.02","13.29","11.1","1.62","-0.33","2.16","1.39","20001226","-6.18","-0.9","-1.83","9.93","1.17","-24.06","31379"
"20250214","688016.SH","心脉医疗","医疗保健","上海","17.99","1.23","1.23","45.59","30.88","1","26.52","21.52","4.49","31.54","3.41","20190722","11.36","9.22","9.13","42.46","75.5","56.44","16145"
"20250214","000429.SZ","粤高速Ａ","路桥","广东","15.03","13.03","20.91","223.06","47.43","82.11","7.83","0.37","0.65","5.01","2.59","19980220","55.02","2.63","-5.03","0.01","68.24","51.65","53638"
"20250214","002331.SZ","皖通科技","软件服务","安徽","0","3.96","4.1","28.06","22.11","2.49","10.4","2.54","-0.05","4.05","2.1","20100106","1.44","0.35","3.3","74.97","27.1","-4.67","37931"
"20250214","603019.SH","中科曙光","IT设备","天津","105.51","14.59","14.63","326.16","121.29","24.12","111.52","7.62","0.53","13.11","5.64","20141106","61.59","4.21","3.65","2.57","26.81","10.01","296321"
"20250214","002703.SZ","浙江世宝","汽车配件","浙江","71.51","5.86","8.23","29.75","19.96","6.41","4.93","0.6","0.14","2.32","5.6","20121102","4.51","0.55","54.49","174.96","19.7","7.01","75663"
"20250214","300300.SZ","ST峡创","软件服务","福建","0","6.67","6.67","11.37","3.64","0.28","11.39","1.71","-0.08","0.2","14.59","20120319","-17.02","-2.55","7.85","55.96","-8.91","-59.27","23318"
"20250214","300595.SZ","欧普康视","医疗保健","安徽","22.42","6.68","8.97","60.2","39.65","3.19","11.42","1.27","0.59","5.2","3.35","20170117","24.04","2.68","8.44","-2.87","74.81","40.52","67567"
"20250214","002589.SZ","瑞康医药","医药商业","山东","86.66","13.66","15.05","164.19","115.67","19.07","35.86","2.38","0.03","3.66","0.81","20110610","3.14","0.21","-0.8","101.9","13.06","0.86","80279"
"20250214","603005.SH","晶方科技","半导体","江苏","92.14","6.52","6.52","46.77","26.95","8.65","16.84","2.58","0.28","6.48","5.37","20140210","16.33","2.5","21.71","66.68","43.6","22.43","144179"
"20250214","600696.SH","岩石股份","白酒","上海","0","3.34","3.34","21.2","7.23","2.18","1.34","0.4","-0.23","1.58","7.18","19931206","0.75","0.23","-82.97","-162.98","65.41","-30.79","30535"
"20250214","300841.SZ","康华生物","生物制药","四川","13.23","1.2","1.33","39.51","23.61","8.4","11.8","8.87","3.07","25.66","2.1","20200616","23.96","18.02","7.1","10.02","94.27","38.28","20919"
"20250214","600398.SH","海澜之家","服饰","江苏","15.86","48.03","48.03","324.55","225.92","27.64","35.7","0.74","0.41","3.49","2.41","20001228","93.97","1.96","-1.99","-22.19","44.59","12.87","59877"
"20250214","600511.SH","国药股份","医药商业","北京","12.24","5.53","7.55","343.36","297.71","5.22","23.49","3.11","1.96","22.01","1.46","20021127","128.71","17.06","4.1","1.3","7.02","4.14","43368"
"20250214","000812.SZ","陕西金叶","广告包装","陕西","48.25","7.68","7.69","53.08","10.53","16.4","1.93","0.25","0.08","2.38","2.07","19980623","5.56","0.72","17.29","39.61","27.95","6.14","80324"
"20250214","300391.SZ","长药控股","中成药","湖北","0","3.5","3.5","30.91","18.24","7.42","7.88","2.25","-0.52","0.04","123.25","20140801","-11.43","-3.26","-90.12","-56.21","4.93","-277.32","22151"
"20250214","688505.SH","复旦张江","化学制药","上海","70.85","7.11","10.37","26.27","16.57","4.88","12.91","1.25","0.08","2.27","3.47","20200619","9.11","0.88","-22.47","-3.81","91.79","15.7","20006"
"20250214","300585.SZ","奥联电子","汽车配件","江苏","0","1.71","1.71","9.1","4.77","1.06","2.57","1.5","-0.01","4.19","3.99","20161229","2.57","1.5","-8.59","-132.25","22.17","-1.61","17232"
"20250214","300098.SZ","高新兴","软件服务","广东","0","15.42","17.38","49.98","29.01","2.54","23.19","1.33","-0.03","1.63","3.62","20100728","-13.29","-0.76","-20.31","31.19","34.83","-4.87","93778"
"20250214","301397.SZ","溯联股份","汽车配件","重庆","27.59","0.55","1.2","24.67","18.18","3.35","12.16","10.14","0.91","16.13","2.06","20230628","5.81","4.85","23.63","-2","23.59","12.95","14088"
"20250214","301469.SZ","恒达新材","造纸","浙江","30.71","0.34","0.89","16.41","10.44","4.38","8.34","9.33","0.6","15.14","1.61","20230822","4.11","4.6","21.88","-24.3","14.45","7.11","8233"
"20250214","300689.SZ","澄天伟业","通信设备","深圳","6148.2","1.01","1.16","7.68","4.29","2.2","2.03","1.75","0.004","5.74","5.07","20170809","3.41","2.95","-18.33","-96.75","15.67","0.14","8530"
"20250214","002880.SZ","卫光生物","生物制药","深圳","25.23","2.26","2.27","31.71","14.4","6.37","5.63","2.48","0.81","9.44","2.87","20170616","11.8","5.2","16.14","20.8","41.75","21.37","10061"
"20250214","301166.SZ","优宁维","医药商业","上海","133.98","0.41","0.87","22.95","19.44","2.03","17.15","19.79","0.16","23.99","1.21","20211228","2.49","2.87","-6.6","-65.05","18.54","1.7","12006"
"20250214","603368.SH","柳药集团","医药商业","广西","7.48","3.97","3.99","220.33","194.89","9.87","26.19","6.57","1.87","19.14","0.93","20141204","43.8","10.98","2.41","6.13","11.76","4.66","25745"
"20250214","002551.SZ","尚荣医疗","医疗保健","深圳","144.99","6.1","8.45","39.14","18.99","3.09","14.21","1.68","0.02","3.1","1.09","20110225","4.45","0.53","9.13","8.97","15.84","1.85","62981"
"20250214","601166.SH","兴业银行","银行","福建","5.23","207.74","207.74","103074.28","0","279.99","747.59","3.6","2.9","36.88","0.57","20070205","5178.45","24.93","1.81","-3.02","43.36","38.35","242314"
"20250214","301489.SZ","思泉新材","元器件","广东","68.09","0.34","0.58","13.75","7.67","1.5","6.66","11.54","0.72","17.73","3.7","20231024","2.69","4.67","31.6","11.07","25.39","9.28","11370"
"20250214","300684.SZ","中石科技","元器件","北京","46.38","2.01","3","24.63","17.59","5.56","11.74","3.92","0.44","6.5","4.2","20171227","4.03","1.35","14.8","143.03","30.76","11.98","34004"
"20250214","832566.BJ","梓橦宫","化学制药","四川","20.21","1.12","1.47","8.95","4.88","1.18","2.51","1.72","0.39","5.14","2.05","20210813","3.08","2.1","0.66","-12.22","79.64","18.82","7596"
"20250214","300653.SZ","正海生物","医疗保健","山东","22.67","1.8","1.8","9.77","7.09","2.31","1.69","0.94","0.69","4.97","4.22","20170516","4.81","2.67","-9.46","-15.69","87.61","42.92","16296"
"20250214","300987.SZ","川网传媒","互联网","四川","209.02","1.73","1.73","11.52","5.53","0.91","2.17","1.25","0.06","4.57","3.65","20210511","3.48","2.01","7.65","-44.75","33.31","6.25","15368"
"20250214","002311.SZ","海大集团","饲料","广东","17.06","16.63","16.64","528.21","280.43","164.79","54.78","3.29","2.18","13.34","3.71","20091127","153.18","9.21","-2.38","60.95","11.33","4.47","26375"
"20250214","300813.SZ","泰林生物","医疗保健","浙江","152.72","0.76","1.21","9.62","6.36","2.59","2.02","1.67","0.1","5.38","3.53","20200114","2.49","2.05","19.37","-46.91","47.91","4.37","11207"
"20250214","300213.SZ","佳讯飞鸿","通信设备","北京","103.35","5.51","5.94","31.05","20.2","1.76","7.31","1.23","0.06","3.74","2.28","20110505","9.27","1.56","9.02","11.36","41.71","4.3","39506"
"20250214","301139.SZ","元道通信","通信设备","新疆","48.97","0.72","1.22","30.3","23.08","0.94","12.44","10.23","0.38","15.99","1.57","20220708","5.26","4.33","-3.87","-25.78","15.58","4.22","16238"
"20250214","603087.SH","甘李药业","生物制药","北京","39.42","5.54","6.01","122.22","64.88","25.83","35.52","5.91","0.85","18.65","2.38","20200629","69.52","11.57","17.81","90.36","75.36","22.6","77899"
"20250214","301507.SZ","民生健康","化学制药","浙江","39.53","1.11","3.57","17.08","12.52","1.69","9.5","2.67","0.24","4.27","2.98","20230905","1.96","0.55","6.98","5.52","57.47","16.58","26480"
"20250214","300382.SZ","斯莱克","专用机械","江苏","0","6.23","6.24","47.04","25.92","9.06","10.69","1.71","-0.02","3.37","4.06","20140129","3.85","0.62","-4.52","-114.62","15.27","-4.8","25863"
"20250214","300415.SZ","伊之密","专用机械","广东","15.49","4.53","4.69","65.61","41.5","10.87","1.97","0.42","1.03","6.07","3.49","20150123","21.52","4.59","24.95","31.71","34.1","13.43","16016"
"20250214","002901.SZ","大博医疗","医疗保健","福建","46.16","2.89","4.14","44.61","28.82","10.57","10.96","2.65","0.58","7.64","4.67","20170922","14.12","3.41","35.88","145.48","68.47","17.21","19330"
"20250214","002068.SZ","黑猫股份","化工原料","江西","0","7.35","7.35","81.98","42.4","28.21","14.47","1.97","-0.07","4.03","2.78","20060915","5.84","0.79","7.45","79.11","4.04","-0.83","41497"
"20250214","300942.SZ","易瑞生物","医疗保健","深圳","684.34","4.01","4.01","13.79","7.33","0.51","1.87","0.47","0.01","1.95","4.53","20210209","1.42","0.35","-4.27","103.93","66.09","1.89","17913"
"20250214","300048.SZ","合康新能","电气设备","北京","395.07","11.16","11.17","43.95","33.02","7.39","9.2","0.82","0.01","1.53","3.34","20100120","-4","-0.36","213.64","130.62","15.02","0.77","27553"
"20250214","688536.SH","思瑞浦","半导体","江苏","0","1.33","1.33","57.44","47.94","1.1","46.01","34.7","-0.75","40.56","2.66","20200921","6.87","5.18","4.31","-705.52","49.46","-11.64","9140"
"20250214","300663.SZ","科蓝软件","软件服务","北京","0","4.28","4.78","29.33","19.91","0.29","3.63","0.76","-0.01","2.2","8.63","20170608","1.52","0.32","0.05","23.11","32.01","-1.37","71348"
"20250214","600595.SH","中孚实业","铝","河南","15.3","40.08","40.09","245.77","69.79","144.21","110.54","2.76","0.18","3.62","1.02","20020626","-7.93","-0.2","22.65","-8.37","11.05","4.79","84437"
"20250214","603758.SH","秦安股份","汽车配件","重庆","26.17","4.39","4.39","28.7","17.05","7.92","7.03","1.6","0.3","5.6","1.82","20170517","11.87","2.71","-1.68","-37.79","23.79","10.72","14904"
"20250214","002609.SZ","捷顺科技","软件服务","深圳","98.81","4.59","6.45","36.37","16.84","1.68","9.89","1.53","0.07","3.69","2.38","20110815","6.23","0.97","-4.97","-48.81","39.6","4.44","37754"
"20250214","688133.SH","泰坦科技","化工原料","上海","258.14","1.64","1.64","48.45","32.42","3.85","20.81","12.66","0.06","16.91","1.2","20201030","4.7","2.86","3.49","-86.49","19.57","0.33","6906"
"20250214","002074.SZ","国轩高科","电气设备","安徽","73.97","17.24","18.02","1031.95","479.44","216.54","197.23","10.94","0.23","14.02","1.61","20061018","46.98","2.61","15.6","41.11","17.98","1.62","161140"
"20250214","688507.SH","索辰科技","软件服务","上海","0","0.49","0.89","28.79","24.78","0.93","25.85","29","-0.8","30.87","2.25","20230418","1.05","1.18","58.23","-90.25","42.63","-89.58","4117"
"20250214","600287.SH","ST舜天","商贸代理","江苏","26.47","4.37","4.39","33.6","20.87","2.38","12.35","2.81","0.13","4.76","0.97","20000901","-1.56","-0.36","-10.44","4.45","14.17","4.16","21165"
"20250214","688739.SH","成大生物","生物制药","辽宁","26.15","1.89","4.16","100.33","70.64","15.09","50.34","12.09","0.8","22.93","1.2","20211028","40.4","9.7","-2.4","-28.87","82.92","25.31","26050"
"20250214","600797.SH","浙大网新","软件服务","浙江","0","10.28","10.28","58.14","24.03","9.24","16.08","1.57","-0.05","3.19","3.02","19970418","6.17","0.6","-6.22","-1090.63","21.2","-3.26","91710"
"20250214","301070.SZ","开勒股份","机械基件","上海","335.67","0.43","0.65","10.08","5.82","2.93","4.26","6.61","0.13","12.48","4.64","20210923","2.77","4.3","-8.38","-80.25","36.33","1.5","3562"
"20250214","002007.SZ","华兰生物","生物制药","河南","24.55","15.74","18.29","161.02","92.66","20.4","14.47","0.79","0.51","6.4","2.58","20040625","76.61","4.19","-10.79","-13.46","61.77","28.97","149000"
"20250214","301178.SZ","天亿马","软件服务","广东","0","0.44","0.67","10.72","8.75","0.98","6.06","9.03","-0.32","11.88","2.62","20211112","1.49","2.22","-11.53","-356.83","16.1","-15.97","10383"
"20250214","603718.SH","海利生物","农业综合","上海","179.29","6.44","6.58","16.24","11.7","1.48","2.82","0.43","0.03","1.93","3.79","20150515","3.08","0.47","-10.37","-72.99","49.08","8.83","31802"
"20250214","301033.SZ","迈普医学","医疗保健","广东","44.14","0.56","0.67","7.44","2.86","3.11","4.54","6.83","0.8","10.04","4.65","20210726","1.41","2.11","30.98","107.68","78.22","27.65","5336"
"20250214","002530.SZ","金财互联","专用机械","江苏","2332.48","6.95","7.79","25.75","13.03","7.24","25.86","3.32","0.004","1.65","7.73","20101231","-20.35","-2.61","5.29","106.85","27.65","1.67","99329"
"20250214","002555.SZ","三七互娱","互联网","安徽","14.34","15.99","22.12","194.73","100.67","8.02","26.79","1.21","0.86","5.68","2.89","20110302","75.74","3.42","10.76","-13.45","79.12","14.23","179423"
"20250214","601601.SH","中国太保","保险","上海","6.17","68.45","96.2","26844.61","0","181.38","799.51","8.31","3.98","28.41","1.15","20071225","1496.19","15.55","21.35","65.49","14.32","12.71","94693"
"20250214","301316.SZ","慧博云通","软件服务","浙江","202.5","2.43","4","17.06","10.63","1.81","3.1","0.77","0.1","2.59","9.94","20221013","3.04","0.76","24.8","-24.7","24.23","3.44","37487"
"20250214","688690.SH","纳微科技","化工原料","江苏","140.02","4.04","4.04","22.58","11.7","5.29","7.67","1.9","0.1","4.24","4.58","20210623","5.29","1.31","21.85","7.75","71.06","7.51","15091"
"20250214","300485.SZ","赛升药业","生物制药","北京","0","2.74","4.82","35.18","16.89","4.88","8.46","1.76","-0.2","6.91","1.04","20150626","17.54","3.64","-18.01","-149.97","65.86","-31.65","26070"
"20250214","300358.SZ","楚天科技","医疗保健","湖南","0","5.76","5.9","135.43","84.03","24.89","18.63","3.16","-0.32","7.61","0.94","20140121","18.09","3.06","-18.75","-165.18","25.94","-4.62","26000"
"20250214","300878.SZ","维康药业","中成药","浙江","37.55","0.56","1.45","18.35","7.88","5.22","6.81","4.7","0.31","9.31","1.64","20200824","5.08","3.51","-14.16","-36.41","47.39","12.46","11199"
"20250214","300707.SZ","威唐工业","汽车配件","江苏","67.92","1.43","1.77","18.94","12.08","4.36","5.66","3.2","0.17","6.36","2.39","20171010","3.63","2.05","13.72","102.53","21.56","4.32","17739"
"20250214","002421.SZ","达实智能","软件服务","深圳","133.23","20.03","21.21","95.37","50.33","8.43","6.52","0.31","0.02","1.61","2.5","20100603","4.83","0.23","-21.33","-54.83","27.45","2.18","89185"
"20250214","002656.SZ","*ST摩登","服饰","广东","0","6.09","7.13","5.26","3.75","0.03","13.11","1.84","-0.02","0.51","4.4","20120228","-15.11","-2.12","-25.82","76.31","66.12","-8.21","10578"
"20250214","300818.SZ","耐普矿机","专用机械","江西","24.99","0.99","1.58","24.06","10.93","8.74","4.41","2.79","0.8","9.33","2.72","20200212","7.71","4.87","41.71","48.78","37.36","13.29","6964"
"20250214","688336.SH","三生国健","生物制药","上海","44.96","6.17","6.17","59.18","26.7","8.09","23.06","3.74","0.38","8.23","2.75","20200722","18.6","3.02","28.58","42.18","75.38","23.71","10730"
"20250214","300124.SZ","汇川技术","电器仪表","深圳","40.09","22.81","26.92","530.59","289.53","62.02","55.63","2.07","1.25","9.89","6.74","20100928","172.65","6.41","26.22","1.04","31.02","13.45","108453"
"20250214","600039.SH","四川路桥","建筑工程","四川","9.71","67.04","87.12","2507.1","1503.61","145.33","55.96","0.64","0.55","5.22","1.36","20030325","276.05","3.17","-19.74","-38.45","15.76","6.8","64931"
"20250214","300401.SZ","花园生物","化学制药","浙江","24.68","5.35","5.43","55.3","25.02","19.8","-0.63","-0.12","0.45","5.3","2.76","20141009","22.12","4.07","4.43","62.13","58.17","25.75","29942"
"20250214","002906.SZ","华阳集团","汽车配件","广东","30.38","5.25","5.25","112.05","78.97","20.46","23.58","4.49","0.89","11.95","3","20171013","31.67","6.03","42.62","56.2","21.49","6.85","33802"
"20250214","688260.SH","昀冢科技","元器件","江苏","0","1.2","1.2","16","4.86","7.51","3.33","2.78","-0.66","2.17","8.95","20210406","-2.03","-1.69","7.67","-23.58","16.21","-20.9","6071"
